marital_status,application_mode,application_order,course,daytime/evening_attendance,previous_qualification,previous_qualification_(grade),nationality,mothers_qualification,fathers_qualification,mothers_occupation,fathers_occupation,admission_grade,displaced,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,curricular_units_1st_sem_(credited),curricular_units_1st_sem_(enrolled),curricular_units_1st_sem_(evaluations),curricular_units_1st_sem_(approved),curricular_units_1st_sem_(grade),curricular_units_1st_sem_(without_evaluations),curricular_units_2nd_sem_(credited),curricular_units_2nd_sem_(enrolled),curricular_units_2nd_sem_(evaluations),curricular_units_2nd_sem_(approved),curricular_units_2nd_sem_(grade),curricular_units_2nd_sem_(without_evaluations),unemployment_rate,inflation_rate,gdp,target
Single,11,1,2,Evening,1,120.0,0,17,22,29,39,100.0,No,No,No,Yes,Female,No,45,No,5,9,13,8,11.0,0,3,7,10,6,10.833333333333334,0,12.7,3.7,-1.7,1
Single,9,1,2,Evening,19,100.0,0,17,22,25,39,111.0,Yes,No,No,Yes,Female,Yes,26,No,0,6,10,3,12.333333333333334,0,0,6,14,3,11.666666666666666,0,7.6,2.6,0.32,1
Single,11,1,2,Evening,3,133.1,0,28,33,30,44,130.0,No,No,No,Yes,Female,No,26,No,8,11,16,10,11.8,0,3,7,7,7,13.285714285714286,0,7.6,2.6,0.32,2
Single,9,1,16,Evening,1,130.0,0,17,22,29,43,130.1,No,No,No,Yes,Female,No,25,No,0,5,8,3,11.0,0,0,5,8,3,11.25,0,10.8,1.4,1.74,1
Single,3,4,11,Daytime,1,145.0,0,0,0,24,38,127.5,Yes,No,No,Yes,Female,No,18,No,0,8,8,8,13.11,0,0,8,8,8,13.11,0,9.4,-0.8,-3.12,2
Single,17,1,11,Daytime,3,130.0,0,17,22,27,41,130.0,Yes,No,No,Yes,Female,No,27,No,0,8,8,7,14.414285714285716,0,0,8,8,7,14.414285714285716,0,12.7,3.7,-1.7,2
Legally separated,4,3,2,Evening,1,115.0,0,6,0,25,44,115.0,No,No,No,No,Female,No,24,No,0,5,5,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,0
Single,4,1,8,Daytime,1,124.0,0,18,7,26,2,126.8,Yes,No,No,Yes,Female,No,20,No,0,5,8,5,12.333333333333334,0,0,5,7,5,12.2,0,15.5,2.8,-4.06,2
Single,0,1,11,Daytime,1,124.0,0,0,7,29,42,116.7,Yes,No,No,Yes,Female,Yes,18,No,0,7,9,0,0.0,0,0,7,8,1,10.0,0,15.5,2.8,-4.06,0
Single,4,6,12,Daytime,1,134.0,0,6,23,27,41,128.5,Yes,No,No,Yes,Female,Yes,18,No,0,7,9,7,14.1,0,0,8,8,8,13.3125,0,12.7,3.7,-1.7,2
Single,0,4,11,Daytime,1,137.0,0,17,22,29,43,127.5,Yes,No,No,Yes,Female,No,18,No,0,8,8,8,13.045,0,0,8,8,8,13.045,0,9.4,-0.8,-3.12,2
Single,0,1,11,Daytime,1,124.0,0,6,22,23,42,117.5,Yes,No,No,Yes,Male,No,19,No,0,8,10,5,12.858,3,0,8,10,5,12.858,3,9.4,-0.8,-3.12,1
Single,10,3,11,Daytime,1,136.0,0,0,0,24,38,148.8,Yes,No,No,Yes,Female,Yes,19,No,0,8,8,8,14.2525,0,0,8,8,8,14.2525,0,9.4,-0.8,-3.12,2
Single,0,4,11,Daytime,1,126.0,0,3,0,25,2,120.2,No,No,No,Yes,Female,Yes,19,No,0,7,9,5,14.06,0,0,7,9,7,11.242857142857142,0,12.4,0.5,1.79,1
Single,0,4,11,Daytime,1,142.0,0,18,22,29,39,127.3,Yes,No,No,Yes,Female,No,18,No,0,8,8,7,15.075714285714286,0,0,8,8,7,15.075714285714286,0,10.8,1.4,1.74,2
Single,4,2,0,Daytime,1,141.0,0,6,22,29,43,136.1,Yes,No,No,Yes,Female,Yes,18,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,1
Single,11,2,13,Daytime,1,129.0,0,12,15,25,39,122.4,Yes,No,No,Yes,Female,No,19,No,0,5,5,4,13.75,0,0,6,9,5,12.6,0,12.7,3.7,-1.7,1
Single,17,0,3,Daytime,3,130.0,0,0,22,24,43,130.0,Yes,No,No,Yes,Female,No,23,No,10,17,28,17,13.15,2,8,12,22,12,13.214285714285714,0,15.5,2.8,-4.06,2
Single,0,2,9,Daytime,1,136.0,0,6,7,24,41,121.7,Yes,No,No,Yes,Female,Yes,21,No,0,6,9,5,12.333333333333334,0,0,6,7,5,11.8,0,13.9,-0.3,0.79,2
Single,0,3,11,Daytime,1,137.0,0,18,23,25,41,122.7,Yes,No,No,Yes,Female,Yes,18,No,0,7,8,7,13.778571428571428,0,0,8,10,8,13.122222222222222,0,16.2,0.3,-0.92,2
Single,0,1,15,Daytime,1,125.0,0,14,22,29,43,129.2,Yes,No,Yes,No,Female,No,20,No,0,6,12,3,10.333333333333334,0,0,6,14,1,11.0,0,10.8,1.4,1.74,0
Single,11,1,14,Daytime,1,119.0,0,6,22,25,39,105.0,Yes,No,No,Yes,Female,No,23,No,0,6,11,3,11.333333333333334,0,0,6,7,2,11.0,0,16.2,0.3,-0.92,1
Single,0,1,9,Daytime,1,132.0,0,17,22,29,41,129.9,Yes,No,No,Yes,Female,No,20,No,0,6,7,5,13.2,0,0,6,6,6,12.666666666666666,0,10.8,1.4,1.74,1
Single,0,1,4,Daytime,1,152.0,0,17,22,25,41,136.3,No,No,No,Yes,Female,Yes,18,No,1,6,8,6,13.571428571428571,1,0,6,11,6,12.375,0,13.9,-0.3,0.79,2
Single,0,1,2,Evening,1,125.0,0,17,22,29,41,114.9,No,No,No,Yes,Female,No,29,No,8,11,14,11,12.75,0,3,7,7,7,13.428571428571429,0,9.4,-0.8,-3.12,2
Single,9,1,14,Daytime,9,133.1,0,18,0,25,38,102.0,Yes,No,No,Yes,Male,No,28,No,0,6,11,3,13.0,0,0,6,15,1,12.0,0,7.6,2.6,0.32,0
Single,0,3,13,Daytime,1,120.0,0,17,22,27,41,111.3,Yes,No,No,Yes,Male,No,19,No,0,5,7,3,11.333333333333334,0,0,5,7,4,11.0,0,9.4,-0.8,-3.12,1
Single,9,1,13,Daytime,1,148.0,0,6,7,27,41,130.9,No,No,Yes,No,Male,No,24,No,0,6,12,0,0.0,0,0,6,9,0,0.0,0,10.8,1.4,1.74,0
Single,9,1,0,Daytime,1,133.1,0,17,22,29,41,100.0,No,No,Yes,Yes,Male,Yes,33,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,0
Single,4,1,8,Daytime,1,115.0,0,6,22,25,41,112.9,Yes,No,No,No,Male,No,19,No,0,5,7,2,12.5,0,0,5,13,1,11.0,0,9.4,-0.8,-3.12,0
Single,0,1,5,Daytime,1,120.0,0,18,7,29,37,112.7,No,No,No,Yes,Male,No,19,No,0,6,7,6,14.857142857142858,0,0,6,8,6,14.142857142857142,0,11.1,0.6,2.02,2
Divorced,9,1,2,Evening,1,133.1,0,17,22,27,41,143.0,No,No,No,Yes,Male,No,37,No,3,9,13,8,12.0,0,2,7,8,7,11.571428571428571,0,12.7,3.7,-1.7,2
Single,0,1,0,Daytime,1,168.0,0,18,22,29,42,155.1,Yes,No,Yes,No,Male,Yes,18,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,2
Divorced,9,1,16,Evening,1,130.0,0,17,22,29,43,127.6,No,No,No,Yes,Male,No,29,No,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,1
Married,9,1,11,Daytime,38,133.1,0,17,22,29,37,146.6,No,No,No,Yes,Male,No,37,No,0,7,8,7,12.828571428571427,0,0,8,8,8,12.6875,0,13.9,-0.3,0.79,2
Single,9,1,11,Daytime,1,137.0,0,17,22,29,43,141.0,No,No,No,Yes,Male,No,36,No,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,0
Single,0,2,13,Daytime,1,123.0,0,0,23,27,41,120.6,Yes,No,No,Yes,Male,No,19,No,0,6,6,6,13.333333333333334,0,0,6,8,5,14.0,0,8.9,1.4,3.51,2
Single,10,1,11,Daytime,1,150.0,0,6,0,29,37,110.0,Yes,No,No,Yes,Male,Yes,33,No,6,14,20,14,13.072857142857144,6,6,14,20,14,13.072857142857144,6,9.4,-0.8,-3.12,2
Single,10,1,6,Daytime,1,120.0,0,0,0,25,41,108.6,No,No,No,No,Male,No,34,No,2,7,13,5,12.0,0,2,7,7,3,11.0,0,15.5,2.8,-4.06,0
Single,0,1,10,Daytime,1,145.0,0,12,7,23,42,134.9,Yes,No,No,Yes,Female,No,18,No,0,6,6,6,15.5,0,0,6,6,6,16.0,0,12.4,0.5,1.79,2
Single,12,1,7,Daytime,39,120.0,0,12,0,22,38,120.0,Yes,No,No,Yes,Female,No,20,No,0,6,6,0,0.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,0
Single,0,1,14,Daytime,1,142.0,0,6,22,24,41,141.3,No,No,No,Yes,Female,Yes,19,No,0,6,7,6,14.714285714285714,0,0,6,6,6,15.166666666666666,0,13.9,-0.3,0.79,2
Single,0,3,5,Daytime,1,147.0,0,6,7,29,1,135.6,Yes,No,No,Yes,Female,No,20,No,0,6,7,6,16.714285714285715,0,0,6,6,6,15.333333333333334,0,13.9,-0.3,0.79,2
Single,0,1,9,Daytime,1,125.0,0,6,7,29,43,121.5,Yes,No,No,Yes,Female,Yes,19,No,0,6,9,6,10.857142857142858,0,0,6,7,6,11.666666666666666,0,12.4,0.5,1.79,2
Single,0,4,11,Daytime,1,126.0,0,6,7,29,43,125.0,Yes,No,No,Yes,Female,No,19,No,0,7,8,6,11.658333333333331,0,0,8,11,6,12.416666666666666,0,12.4,0.5,1.79,2
Single,5,2,14,Daytime,1,132.0,14,17,7,29,41,119.1,Yes,No,No,Yes,Female,Yes,22,Yes,0,6,8,5,11.6,0,0,6,7,6,12.0,0,9.4,-0.8,-3.12,2
Single,0,1,13,Daytime,1,122.0,0,3,3,25,41,126.6,Yes,No,No,Yes,Female,No,18,No,0,6,8,6,14.625,0,0,6,9,6,14.142857142857142,0,11.1,0.6,2.02,1
Single,0,1,14,Daytime,1,123.0,0,0,23,29,43,116.7,No,No,No,Yes,Female,Yes,18,No,0,6,6,6,12.166666666666666,0,0,6,8,6,12.666666666666666,0,12.4,0.5,1.79,2
Single,0,3,11,Daytime,1,126.0,0,0,7,6,29,120.1,Yes,No,No,Yes,Female,No,19,No,0,7,12,4,13.375,0,0,7,8,6,12.116666666666667,0,12.4,0.5,1.79,1
Single,0,1,15,Daytime,1,128.0,0,18,22,29,43,124.9,No,No,No,Yes,Female,Yes,19,No,0,6,6,6,12.5,0,0,6,6,6,12.833333333333334,0,12.7,3.7,-1.7,2
Single,9,1,11,Daytime,1,100.0,0,6,0,1,44,114.0,Yes,No,Yes,No,Female,No,31,No,0,7,8,5,12.56,0,0,7,8,5,12.56,0,7.6,2.6,0.32,0
Single,4,5,11,Daytime,1,140.0,0,0,0,24,37,131.1,Yes,No,No,Yes,Female,No,18,No,0,7,7,7,13.19,0,0,8,8,8,14.23125,0,11.1,0.6,2.02,2
Single,0,1,9,Daytime,1,145.0,0,0,7,29,43,129.3,No,No,Yes,Yes,Female,Yes,19,No,0,6,11,3,11.0,0,0,6,9,4,11.25,0,10.8,1.4,1.74,2
Single,0,1,0,Daytime,1,143.0,0,12,23,22,2,129.7,Yes,No,No,Yes,Female,No,18,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,2
Single,4,1,9,Daytime,1,132.0,0,17,23,29,39,120.8,No,No,No,Yes,Female,Yes,19,No,0,6,11,5,11.6,0,0,6,10,6,11.714285714285714,0,15.5,2.8,-4.06,2
Single,0,1,11,Daytime,1,130.0,0,6,7,29,40,135.0,No,No,No,Yes,Female,No,19,No,0,7,7,6,14.266666666666666,0,0,7,7,6,14.266666666666666,0,7.6,2.6,0.32,2
Single,0,1,8,Daytime,1,129.0,0,17,22,29,41,117.8,No,No,No,Yes,Female,Yes,19,No,0,5,6,4,11.0,0,0,5,9,4,13.857142857142858,0,10.8,1.4,1.74,1
Married,17,1,2,Evening,3,124.4,0,17,19,0,0,130.0,No,No,No,Yes,Female,No,30,No,8,10,11,9,12.666666666666666,0,3,7,7,7,12.428571428571429,1,7.6,2.6,0.32,2
Single,11,1,14,Daytime,1,127.0,0,6,0,25,39,117.6,Yes,No,No,Yes,Female,No,18,No,0,6,6,0,0.0,0,0,6,10,3,11.0,0,16.2,0.3,-0.92,1
Single,5,6,11,Daytime,1,144.0,0,0,0,23,40,130.8,Yes,No,No,Yes,Female,No,18,No,0,8,11,7,12.771428571428572,0,0,8,11,7,12.771428571428572,0,12.7,3.7,-1.7,2
Single,5,5,5,Daytime,1,121.0,0,26,15,22,37,111.9,Yes,No,No,Yes,Female,No,21,No,0,5,12,0,0.0,3,0,5,5,0,0.0,0,12.7,3.7,-1.7,0
Single,12,1,9,Daytime,1,150.0,0,0,23,24,43,145.9,No,No,No,Yes,Female,Yes,19,No,3,6,6,6,15.5,0,2,6,7,6,13.571428571428571,0,13.9,-0.3,0.79,2
Single,4,1,13,Daytime,1,115.0,0,0,0,24,38,109.1,Yes,No,No,Yes,Female,Yes,19,No,0,6,7,6,13.285714285714286,0,0,6,9,5,14.6,0,12.4,0.5,1.79,1
Single,0,5,11,Daytime,1,125.0,0,12,7,24,42,120.3,Yes,No,No,Yes,Female,No,19,No,0,7,11,5,11.716666666666669,0,0,7,8,5,13.7,0,13.9,-0.3,0.79,1
Single,4,1,7,Daytime,1,117.0,0,6,7,24,38,113.5,Yes,No,No,Yes,Female,No,19,No,0,6,8,6,11.333333333333334,0,0,6,12,4,13.75,0,8.9,1.4,3.51,0
Single,0,2,13,Daytime,1,121.0,0,0,7,24,41,135.4,Yes,No,No,Yes,Female,Yes,19,No,0,6,6,6,13.333333333333334,0,0,6,10,5,13.4,0,8.9,1.4,3.51,2
Married,9,1,16,Evening,1,140.0,0,17,22,29,40,130.2,No,No,No,Yes,Female,Yes,39,No,0,5,13,4,12.333333333333334,0,0,5,14,2,10.0,4,16.2,0.3,-0.92,2
Single,0,2,4,Daytime,1,129.0,0,12,25,22,36,136.4,Yes,No,No,Yes,Female,No,18,No,0,6,6,6,12.333333333333334,0,0,6,6,6,12.833333333333334,0,7.6,2.6,0.32,1
Single,4,1,0,Daytime,1,130.0,0,12,0,29,43,126.9,Yes,No,No,Yes,Female,No,20,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,0
Single,4,5,8,Daytime,1,131.0,0,6,23,23,2,119.8,Yes,No,No,Yes,Female,No,19,No,0,5,8,5,12.6,0,0,5,9,4,11.6,0,8.9,1.4,3.51,2
Single,4,3,8,Daytime,1,137.0,0,0,0,24,41,124.4,Yes,No,No,Yes,Female,No,18,No,0,5,5,5,12.6,0,0,5,5,4,11.0,0,11.1,0.6,2.02,1
Married,9,1,3,Daytime,1,150.0,0,12,15,22,36,120.0,No,No,Yes,No,Female,No,34,No,1,6,10,6,14.333333333333334,0,0,6,9,6,12.833333333333334,0,11.1,0.6,2.02,1
Single,0,2,13,Daytime,1,117.0,0,17,22,29,43,111.8,No,No,No,Yes,Female,No,22,No,0,5,8,3,12.0,0,0,5,9,2,11.0,1,7.6,2.6,0.32,1
Single,9,1,5,Daytime,1,133.1,0,6,7,27,41,130.0,Yes,No,No,Yes,Female,No,24,No,0,6,7,6,14.857142857142858,0,0,6,10,5,13.6,0,13.9,-0.3,0.79,2
Married,11,1,8,Daytime,1,130.0,0,6,22,27,2,138.0,No,No,No,Yes,Female,No,34,No,12,15,17,12,11.916666666666666,0,11,13,13,11,13.181818181818182,0,7.6,2.6,0.32,2
Married,9,1,16,Evening,1,110.0,0,14,19,0,0,114.6,Yes,No,No,Yes,Female,No,46,No,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0
Married,9,2,8,Daytime,1,140.0,0,17,22,29,42,108.0,No,No,No,Yes,Female,No,50,No,0,5,12,3,13.333333333333334,1,0,5,8,5,12.2,0,9.4,-0.8,-3.12,1
Single,9,1,16,Evening,1,140.0,0,17,22,29,39,140.0,No,No,No,No,Female,No,37,No,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,0
Single,0,2,5,Daytime,1,148.0,0,18,7,24,43,134.7,Yes,No,No,Yes,Female,No,18,No,0,6,6,6,17.0,0,0,6,6,6,15.5,0,8.9,1.4,3.51,2
Single,9,1,5,Daytime,1,130.0,0,17,22,26,40,110.0,No,No,No,Yes,Female,Yes,25,No,0,6,13,3,11.666666666666666,0,0,6,14,2,11.333333333333334,0,11.1,0.6,2.02,1
Married,9,1,3,Daytime,1,140.0,0,17,22,29,40,104.8,No,No,No,Yes,Female,No,46,No,14,19,24,19,12.210526315789474,0,11,13,13,13,11.384615384615383,0,15.5,2.8,-4.06,2
Married,9,1,4,Daytime,1,160.0,0,12,0,22,39,126.5,No,No,No,Yes,Female,Yes,30,No,1,6,8,6,13.0,1,0,6,9,5,12.857142857142858,0,13.9,-0.3,0.79,2
Divorced,0,1,16,Evening,1,130.0,0,17,22,29,43,118.1,No,No,Yes,No,Female,No,37,No,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,0
Married,9,1,16,Evening,1,120.0,0,17,22,29,43,119.9,No,No,No,Yes,Female,No,50,No,0,5,9,2,10.5,0,0,5,7,3,11.0,0,12.7,3.7,-1.7,1
Single,12,1,3,Daytime,39,160.0,0,18,23,29,40,160.0,Yes,No,No,Yes,Female,No,20,No,0,6,7,6,13.571428571428571,0,0,6,9,6,12.714285714285714,0,12.4,0.5,1.79,2
Married,9,2,12,Daytime,12,133.1,0,14,19,31,45,100.5,No,No,No,Yes,Female,No,39,No,0,3,7,1,14.0,0,0,2,4,0,0.0,0,11.1,0.6,2.02,0
Married,9,1,14,Daytime,19,133.1,0,17,22,29,40,110.0,No,No,No,No,Female,No,53,No,0,5,5,0,0.0,0,0,4,5,0,0.0,0,15.5,2.8,-4.06,0
Married,10,1,8,Daytime,1,100.0,0,17,22,29,43,100.0,Yes,No,No,Yes,Female,No,54,No,13,15,20,13,12.461538461538462,1,10,13,13,10,11.1,1,15.5,2.8,-4.06,0
Single,12,1,5,Daytime,39,140.0,0,12,15,24,36,140.0,Yes,No,No,Yes,Female,No,19,No,0,6,8,4,14.4,0,0,6,6,5,13.0,0,13.9,-0.3,0.79,2
Single,5,2,14,Daytime,1,109.0,0,0,0,24,38,109.0,Yes,No,No,No,Female,No,20,No,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,0
Single,0,3,14,Daytime,1,130.0,0,0,22,24,39,120.9,Yes,No,Yes,Yes,Female,No,18,No,0,6,6,6,14.333333333333334,0,0,6,6,6,14.166666666666666,0,8.9,1.4,3.51,2
Single,15,1,3,Daytime,42,130.0,0,0,0,11,18,125.8,No,No,Yes,Yes,Female,No,21,No,7,13,21,11,11.909090909090908,0,5,11,14,11,10.727272727272728,0,8.9,1.4,3.51,2
Single,5,3,4,Daytime,1,164.0,0,0,0,25,37,161.2,Yes,No,No,Yes,Female,No,18,No,1,6,8,6,13.714285714285714,1,0,6,8,6,14.375,0,13.9,-0.3,0.79,2
Single,0,1,11,Daytime,1,125.0,0,6,7,29,2,122.0,Yes,No,Yes,Yes,Female,No,19,No,0,7,0,0,0.0,0,0,8,0,0,0.0,0,11.1,0.6,2.02,0
Single,4,1,11,Daytime,1,137.0,0,0,0,29,43,127.9,Yes,No,No,Yes,Female,Yes,18,No,0,7,10,5,13.46,0,0,7,8,7,12.2375,0,11.1,0.6,2.02,0
Single,0,1,14,Daytime,1,133.0,0,0,15,23,37,135.8,Yes,No,No,Yes,Female,No,19,No,0,6,6,6,15.0,0,0,6,6,6,13.333333333333334,0,11.1,0.6,2.02,2
Single,0,1,0,Daytime,1,163.0,0,0,0,24,37,149.7,Yes,No,No,Yes,Female,Yes,18,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,0
Single,0,2,13,Daytime,1,160.0,0,7,0,24,38,137.3,Yes,No,No,Yes,Female,No,19,No,0,6,7,5,13.4,0,0,6,6,5,12.8,0,12.7,3.7,-1.7,2
Divorced,11,1,2,Evening,12,133.1,0,14,19,0,0,106.0,Yes,No,No,Yes,Female,No,48,No,0,6,9,5,13.0,0,0,6,10,4,12.5,0,7.6,2.6,0.32,1
Divorced,11,1,9,Daytime,1,120.0,0,17,22,29,43,110.0,No,No,Yes,Yes,Female,No,34,No,0,6,13,4,11.25,0,0,6,8,4,13.75,0,13.9,-0.3,0.79,2
Single,0,1,5,Daytime,1,140.0,0,12,15,22,36,146.4,No,No,No,Yes,Female,No,18,No,0,5,5,5,12.6,0,0,5,7,5,11.6,0,7.6,2.6,0.32,2
Married,9,1,2,Evening,1,140.0,0,17,22,29,43,121.0,No,No,No,Yes,Female,No,50,No,0,6,8,6,12.666666666666666,0,0,6,6,6,11.833333333333334,0,10.8,1.4,1.74,2
Single,11,1,15,Daytime,1,140.0,0,17,22,26,40,125.2,No,No,Yes,Yes,Female,No,41,No,20,21,23,21,12.333333333333334,0,19,19,19,19,12.105263157894736,0,12.4,0.5,1.79,2
Single,4,2,14,Daytime,1,115.0,0,0,0,25,39,119.6,Yes,No,No,Yes,Female,Yes,22,No,0,6,11,5,12.0,0,0,6,11,5,11.0,0,7.6,2.6,0.32,0
Divorced,9,1,8,Daytime,1,140.0,0,17,22,29,43,142.8,No,No,No,Yes,Female,No,43,No,0,5,5,5,16.4,0,0,5,5,5,16.6,0,7.6,2.6,0.32,2
Married,9,1,2,Evening,19,133.1,0,12,7,30,44,123.5,No,No,No,Yes,Female,No,50,No,0,1,1,0,0.0,1,0,6,0,0,0.0,0,10.8,1.4,1.74,0
Single,9,1,3,Daytime,19,133.1,0,17,22,29,43,100.0,No,No,No,Yes,Female,No,60,No,0,6,10,6,12.75,0,0,6,6,4,14.75,0,13.9,-0.3,0.79,2
Married,9,1,8,Daytime,1,110.0,0,17,22,29,2,140.0,No,No,No,Yes,Female,No,41,No,0,5,14,4,14.5,1,0,5,12,5,13.0,0,9.4,-0.8,-3.12,1
Married,9,1,16,Evening,19,133.1,0,17,22,29,43,150.3,No,No,No,Yes,Female,No,47,No,0,5,5,5,14.8,0,0,5,5,5,14.4,0,7.6,2.6,0.32,2
Single,0,1,0,Daytime,3,116.0,0,12,15,22,36,128.2,No,No,No,Yes,Female,No,22,No,12,17,22,17,10.36842105263158,0,14,17,18,17,11.5,0,11.1,0.6,2.02,2
Married,9,1,11,Daytime,1,110.0,0,17,22,29,40,114.3,No,No,No,Yes,Female,No,41,No,0,7,0,0,0.0,0,0,8,0,0,0.0,0,10.8,1.4,1.74,0
Married,11,1,16,Evening,1,140.0,0,18,22,25,40,117.3,No,No,No,Yes,Female,No,28,No,6,10,15,6,10.666666666666666,0,5,10,17,9,11.333333333333334,1,7.6,2.6,0.32,1
Facto union,10,1,10,Daytime,2,120.0,0,17,22,24,43,120.0,No,No,No,Yes,Female,No,32,No,9,15,21,13,12.692307692307692,0,12,15,22,13,12.384615384615383,0,10.8,1.4,1.74,2
Married,9,1,16,Evening,12,133.1,0,17,19,30,44,110.7,Yes,No,No,Yes,Female,No,50,No,0,5,0,0,0.0,0,0,5,0,0,0.0,0,7.6,2.6,0.32,0
Single,14,1,8,Daytime,1,160.0,0,0,22,29,2,118.0,No,No,No,Yes,Female,No,53,No,14,15,15,15,11.8,0,12,13,13,12,11.666666666666666,1,8.9,1.4,3.51,1
Single,9,1,12,Daytime,1,133.1,19,12,15,24,38,169.2,No,No,Yes,No,Female,No,54,Yes,0,7,7,0,0.0,0,0,5,10,0,0.0,0,12.4,0.5,1.79,0
Single,9,1,2,Evening,1,120.0,0,17,22,29,41,106.8,No,No,No,Yes,Female,No,49,No,0,6,9,5,12.333333333333334,0,0,6,12,4,11.5,0,13.9,-0.3,0.79,1
Married,10,1,15,Daytime,1,133.1,0,17,22,24,41,100.0,No,No,No,Yes,Female,No,34,No,6,12,18,11,13.0,0,4,13,22,8,11.875,0,12.7,3.7,-1.7,0
Divorced,9,1,2,Evening,1,133.1,0,18,22,25,41,144.5,No,No,No,Yes,Female,No,45,No,0,6,13,4,12.5,0,0,6,8,3,11.666666666666666,0,16.2,0.3,-0.92,0
Divorced,9,1,2,Evening,19,133.1,0,17,22,29,41,134.5,No,No,No,Yes,Female,Yes,47,No,0,6,8,5,12.2,0,0,6,10,4,11.25,0,12.4,0.5,1.79,2
Single,11,1,9,Daytime,1,122.0,0,6,7,25,39,114.3,Yes,No,No,Yes,Female,No,22,No,5,10,15,8,11.0,0,2,7,16,5,11.2,0,9.4,-0.8,-3.12,1
Married,9,1,16,Evening,1,133.1,0,17,22,29,43,113.4,No,No,No,Yes,Female,No,33,No,0,5,14,1,10.0,0,0,5,13,2,12.0,0,12.4,0.5,1.79,0
Married,9,1,2,Evening,1,140.0,0,17,22,29,43,128.0,No,No,No,Yes,Female,Yes,43,No,0,6,7,6,12.333333333333334,0,0,6,8,6,11.5,0,8.9,1.4,3.51,2
Single,17,1,3,Daytime,3,120.0,0,17,22,26,40,120.0,No,No,No,Yes,Female,No,54,No,9,13,13,13,14.307692307692308,0,5,12,15,12,15.23076923076923,0,15.5,2.8,-4.06,2
Single,9,1,2,Evening,2,130.0,0,17,22,25,41,147.5,No,No,No,Yes,Female,No,39,No,7,11,13,11,14.454545454545457,0,6,8,8,8,13.5,0,12.7,3.7,-1.7,2
Married,9,1,16,Evening,1,120.0,0,17,22,29,43,120.7,No,No,No,Yes,Female,No,39,No,0,5,6,5,11.0,0,0,5,5,5,13.2,0,7.6,2.6,0.32,2
Single,0,1,15,Daytime,1,153.0,0,6,22,29,43,153.7,No,No,No,Yes,Female,Yes,18,No,0,6,8,6,13.142857142857142,0,0,6,6,6,12.833333333333334,0,15.5,2.8,-4.06,2
Single,4,1,9,Daytime,1,131.0,0,17,22,29,41,121.9,No,No,No,Yes,Female,Yes,19,No,0,6,8,6,13.75,0,0,6,7,6,11.857142857142858,0,16.2,0.3,-0.92,2
Single,4,4,13,Daytime,1,126.0,0,18,7,29,40,119.4,Yes,No,No,Yes,Female,Yes,18,No,0,6,6,6,14.0,0,0,6,9,5,13.8,0,8.9,1.4,3.51,2
Married,9,1,2,Evening,12,110.0,0,14,19,0,0,157.8,No,No,No,Yes,Female,No,44,No,5,8,13,8,13.75,0,2,6,9,6,12.5,0,7.6,2.6,0.32,2
Single,9,1,16,Evening,1,150.0,0,12,0,23,43,154.0,No,No,No,Yes,Female,No,27,No,0,5,5,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,0
Single,0,2,13,Daytime,1,131.0,0,0,7,24,41,135.9,Yes,No,No,Yes,Female,Yes,18,No,0,6,6,6,13.166666666666666,0,0,6,8,6,12.428571428571429,0,8.9,1.4,3.51,2
Married,11,1,2,Evening,1,130.0,0,14,19,0,0,130.0,No,No,No,Yes,Female,No,45,No,10,12,12,9,12.444444444444445,3,4,7,8,6,12.0,0,9.4,-0.8,-3.12,0
Single,4,4,15,Daytime,1,122.0,0,18,22,29,43,118.9,Yes,No,No,Yes,Female,No,20,No,0,6,7,6,12.666666666666666,0,0,6,7,5,13.0,0,7.6,2.6,0.32,2
Married,0,1,2,Evening,1,151.0,0,17,22,29,43,152.4,No,No,No,Yes,Female,No,40,No,0,6,7,6,11.333333333333334,0,0,6,7,6,10.5,0,10.8,1.4,1.74,2
Single,9,1,16,Evening,1,120.0,0,17,22,26,40,147.8,No,No,No,Yes,Female,No,40,No,0,5,9,4,11.25,0,0,5,6,5,12.0,0,13.9,-0.3,0.79,1
